Employee ID,First Name,Last Name,Gender,Date of Birth,Job Title,Department,Manager Name,Hire Date,Email,Phone Number,Address,City,State,Country,Postal Code,Salary,Employee Status,Date of Termination,Performance Rating
766633,Ryan,Pugh,Male,2000-10-07,Agricultural consultant,Operations,Felicia Hebert,2020-02-22,oscarrogers@example.org,001-485-446-4137x2811,44886 Robert Parkways,East Charlenestad,Louisiana,Uruguay,71886,85014,Inactive,2021-09-16,3
898193,Robert,Baxter,Female,1961-04-13,Barista,Finance,Robert Mills,2019-08-16,michelle32@example.net,+1-708-811-6096x2939,61510 James Green,North Lauren,Alabama,Niger,55473,120593,Inactive,2020-01-15,1
727297,Jennifer,Owens,Female,1989-02-16,Chief Financial Officer,Finance,Michael Stafford,2021-04-03,virginialopez@example.net,276-746-9145x7859,809 Carlson Trail,West Nicholasborough,Florida,Iceland,53691,140165,Active,,3
768816,Colton,Hall,Female,1975-07-29,Agricultural consultant,Sales,Taylor Johnson,2018-07-21,charlesfrancis@example.com,276.396.8870x6410,2996 Jackson Haven,Michaelmouth,South Dakota,Kiribati,05205,66561,Inactive,2020-12-16,2
831494,Ashley,Gonzales,Male,2003-11-17,Arts administrator,Engineering,Jesus Sims,2020-07-10,coconnell@example.com,+1-933-749-4374,3685 Anne Wall,New Raymond,Indiana,Honduras,76829,125492,Active,,3
706965,Christopher,Brown,Female,1968-01-05,Market researcher,Marketing,Joseph Garcia,2021-06-27,sharon64@example.org,001-430-854-0696x514,2563 Benjamin Prairie,Lake Eric,Wyoming,Barbados,12475,102147,Inactive,2023-01-19,1
369059,Jane,Patterson,Female,1975-03-04,"Clinical scientist, histocompatibility and immunogenetics",Operations,Timothy Carter,2017-05-12,garciadavid@example.net,001-926-293-6099,99551 Clayton Union Apt. 986,Leeport,Connecticut,Cambodia,30022,41253,Inactive,2020-07-31,3
795418,Shannon,Edwards,Female,1992-01-01,Animal technologist,Sales,Randall Cowan,2017-01-07,robert85@example.org,(603)712-1914x42381,32741 Scott Glen Apt. 255,Port Derek,California,United Arab Emirates,82251,64022,Active,,4
317335,Joshua,Lambert,Female,2004-07-25,"Scientist, marine",Marketing,Frank Summers,2022-12-23,tonyawalsh@example.com,538-812-9166x04009,17215 Amanda Greens Suite 440,North Louisbury,Tennessee,Bermuda,88430,61204,Active,,2
747294,Margaret,Evans,Male,1973-10-11,"Designer, furniture",Marketing,Frederick Walters,2020-10-19,suarezjeffrey@example.net,547.464.9952,77422 Blake Circles Suite 484,Port Maurice,Maine,Guinea-Bissau,38060,135167,Inactive,2022-06-16,2
41907,Marcus,Perez,Female,1982-11-07,Maintenance engineer,Sales,Vincent Mercer,2016-05-13,robinsonjoseph@example.com,+1-244-599-5853x91113,121 Garcia Trace,Barnesstad,Colorado,Senegal,75822,99715,Active,,1
670421,Anthony,Leon,Male,1973-07-24,Chief Marketing Officer,HR,Samuel Frederick,2017-02-04,smithbrian@example.com,698-588-7105x4840,86665 Leonard Fords,South Eric,Kansas,Sierra Leone,32076,120544,Active,,4
289413,Kim,Berry,Female,1997-04-21,Insurance risk surveyor,Marketing,Sara Dominguez,2024-04-09,alexisturner@example.net,950.973.2579x16290,9252 Sandra Canyon,Butlermouth,Florida,Guam,04893,103817,Active,,1
141863,Kendra,Smith,Female,1961-10-21,Publishing copy,Finance,Sharon Stone,2017-06-06,dustinmartinez@example.com,659.293.1785x87873,86767 Odonnell Springs Apt. 737,Gilesberg,Oklahoma,Switzerland,05632,66594,Inactive,2018-06-21,4
743682,Sharon,Buckley,Female,2005-04-06,Operations geologist,Operations,Mike Johnson,2017-11-11,victoriawebb@example.org,(639)249-7083,62953 Edwards Cliffs Suite 877,Randolphport,Michigan,Montenegro,96495,114213,Inactive,2022-02-15,1
562293,Jeremy,Robertson,Male,1995-07-24,Telecommunications researcher,Sales,Sandra Warren,2015-09-30,gabrielgonzales@example.com,748-717-5525x3912,0030 Nielsen Street,Boothton,Texas,China,62155,107942,Inactive,2019-02-17,1
905894,John,Ware,Male,2002-07-09,Lexicographer,Sales,Kendra Soto,2018-03-27,gonzalezmichelle@example.org,558.567.4360x48988,81750 Zuniga Canyon Suite 718,Lake Elizabethstad,California,Tanzania,30965,51044,Active,,3
171297,Annette,West,Male,1959-10-04,Product manager,Finance,Peter Aguirre,2021-04-24,amandabennett@example.com,607-381-2779,5589 Jeffrey Rapid Apt. 627,West Colleenport,Tennessee,British Indian Ocean Territory (Chagos Archipelago),68891,139796,Inactive,2021-11-08,4
249088,Joel,Clark,Male,1966-03-03,Operational investment banker,Marketing,Hayden Williams,2018-09-07,rtaylor@example.com,+1-770-794-1951x3074,003 Mendez Extension,West Reginaton,Oklahoma,Congo,76709,129390,Active,,2
435776,John,Barber,Male,1962-05-15,Research scientist (maths),Sales,Melissa Young,2023-02-24,pittmanrobert@example.com,(394)461-2579,16030 Erika Spring,Richardland,Colorado,French Guiana,03320,62292,Active,,3
220041,Victoria,Holder,Male,1977-12-08,Automotive engineer,HR,Stephen Gutierrez,2022-08-20,ggardner@example.org,001-589-333-2345x422,781 Thompson Creek Suite 276,Denisemouth,New Hampshire,Switzerland,03323,102619,Inactive,2022-10-11,2
722530,Jonathan,Martinez,Male,1979-12-31,Automotive engineer,Operations,Donald Campbell,2016-02-05,bennettdavid@example.com,206-645-5820,244 Martinez Court,Lisamouth,Kansas,Slovenia,61413,40320,Active,,2
781728,William,Ruiz,Male,1971-02-24,Environmental health practitioner,HR,Karen Franco,2021-03-02,bgonzales@example.net,+1-295-334-2517,588 Erika Crest,Neilstad,Florida,Estonia,73795,115526,Active,,1
917631,Karen,Kennedy,Male,1959-08-03,"Civil engineer, consulting",Marketing,Christopher Peters,2015-02-23,kayla11@example.net,(312)261-0906,967 Bentley Wall,Gonzalestown,Illinois,Finland,75392,142562,Active,,1
456929,Lauren,Bowen,Male,2006-01-08,Industrial buyer,Sales,Joe Cox,2020-01-01,weaverscott@example.com,877-615-5648,24696 Daniel Place,West Samanthachester,Alabama,Namibia,81311,65799,Active,,4
212027,John,Williams,Male,1988-01-01,"Designer, industrial/product",Engineering,Lisa Hunt,2018-12-22,rodriguezrenee@example.org,973-581-0189,247 Matthew Estates,Angelashire,South Carolina,United States Virgin Islands,80094,131812,Inactive,2020-12-17,4
644424,Bruce,Garcia,Female,1997-05-30,Product designer,HR,Mary Garcia,2023-11-15,dawn84@example.org,834.831.9085x734,8970 Tracey Stravenue Suite 227,New Susanstad,Mississippi,Lebanon,60171,125398,Active,,1
929721,Michaela,Williams,Female,2005-12-22,Facilities manager,Marketing,Kimberly Patrick,2015-08-01,uhill@example.net,001-638-620-1877x67129,53091 Jacqueline Stream,Port Seanfurt,Montana,Christmas Island,07271,93664,Active,,4
131075,Jonathan,Preston,Female,1959-06-30,Tax adviser,Sales,Stephanie Bean,2022-09-13,michael71@example.com,(739)925-2655,6811 Mary Villages Apt. 056,Ginastad,Kansas,Australia,98753,127043,Inactive,2023-09-22,1
836979,Jennifer,Gonzalez,Male,1994-10-25,Proofreader,HR,Olivia Cole,2014-11-09,xvaldez@example.net,001-433-559-2423x844,901 Brown Locks,South Alicia,California,Portugal,16516,111500,Inactive,2018-12-26,5
569966,Jason,Jennings,Female,1976-06-01,"Engineer, aeronautical",Finance,Courtney Pugh,2023-03-09,andersonangelica@example.org,684.305.8870,87323 Mark Port,Brettchester,Florida,Comoros,32797,79937,Inactive,2024-08-14,1
381553,Tammy,Goodman,Male,1996-04-27,Warden/ranger,Sales,Jimmy Rasmussen,2018-04-08,ffrazier@example.org,+1-335-680-5829x98959,9515 Jenkins Harbor,Turnerburgh,New Jersey,Congo,07357,44875,Inactive,2021-08-06,2
307270,Steven,Ramirez,Female,1962-10-08,Hospital doctor,HR,Alyssa Sims,2019-04-22,munozchristine@example.net,676-933-7799x380,30376 Sabrina Ramp,New Paulafort,Rhode Island,Mongolia,61835,42797,Inactive,2024-03-26,4
938593,Megan,West,Male,1960-02-01,Retail merchandiser,Engineering,Jessica Freeman,2015-11-17,stephaniemartin@example.org,557-884-1903x22211,660 Smith Underpass,Christophershire,Massachusetts,Lithuania,21403,140715,Inactive,2022-11-14,1
584510,Matthew,Romero,Female,1982-07-14,"Engineer, manufacturing",Operations,Peter Sanford,2015-12-15,bonillamichael@example.net,205-934-7492x3081,5651 Brittany Burg,Brandtburgh,Missouri,Korea,39885,127036,Inactive,2019-10-13,2
644712,Nicholas,Stewart,Male,1988-09-07,Statistician,Engineering,Denise Santana,2022-11-15,stewartmonica@example.com,972.326.3861,138 Matthew Cove Suite 810,Ericmouth,Alabama,Comoros,41661,99460,Active,,3
325766,Gregory,Potter,Male,2003-01-14,Lexicographer,Marketing,Christine Foster,2019-12-19,kenneth05@example.com,001-497-498-4315,911 Erika Inlet Suite 550,Woodbury,Alabama,Christmas Island,86248,40887,Active,,4
563434,Kaitlyn,Gibbs,Male,1971-07-15,"Designer, graphic",Engineering,Kevin Bass,2019-08-12,earlramirez@example.org,628-748-5013x672,932 Meghan Pines,Patriciaside,Utah,Swaziland,58527,82341,Active,,1
923311,Ashley,Moore,Female,1977-07-11,Mining engineer,Finance,Jeffrey Smith,2016-09-01,anthonyburns@example.net,983-957-1786x20892,8329 Stone Park,Donaldhaven,South Carolina,Algeria,16143,98638,Inactive,2017-06-24,1
488732,Timothy,Ramirez,Female,1960-11-23,English as a second language teacher,Operations,Charles Barnes,2023-06-16,howardjames@example.com,309-968-0120x0390,476 Hayden Isle,Morganport,Arizona,Monaco,71323,112920,Inactive,2023-11-16,1
841617,Tracy,Jones,Male,1960-07-14,Information systems manager,Engineering,Angela Smith,2019-10-09,brendarussell@example.net,001-446-320-8738x432,3439 Fisher Parkway Apt. 523,West Katiefort,Maryland,United States Virgin Islands,27984,132268,Active,,5
628535,Michael,Nguyen,Female,1982-10-09,Intelligence analyst,HR,Kristina Moreno,2020-11-09,grahammaxwell@example.com,939-407-4432,22123 Stafford Branch,East Cynthia,Tennessee,Puerto Rico,18588,108851,Inactive,2023-09-28,1
189770,Wendy,Mclaughlin,Male,1962-08-19,Management consultant,HR,Bruce Bradford,2016-08-23,fischeralexandria@example.org,5698777532,773 Simon Drive,South Amyfort,Hawaii,Togo,22688,107477,Active,,3
738395,Heather,Foster,Male,1988-07-26,Hospital pharmacist,HR,Joann Spencer,2015-08-06,fmorrison@example.net,780-498-1745,3700 Noble Bypass Apt. 336,New Nicholas,Colorado,Bangladesh,51895,119160,Active,,4
494392,Denise,Sanchez,Male,2004-10-26,Building services engineer,Operations,Jeffrey Horton,2021-12-18,bonnie36@example.net,371-268-8972x93190,554 Nicholas Oval,Justinfort,Alaska,Turkmenistan,29406,112780,Active,,4
102241,Timothy,Adams,Female,1999-08-05,Advertising copywriter,Marketing,Cheyenne Sanchez,2023-08-22,james73@example.com,(430)857-6207,318 Marsh Trail Suite 218,Thomasbury,Rhode Island,Guinea-Bissau,51609,68013,Inactive,2024-02-29,5
295647,Jacob,King,Female,1998-07-15,Barista,Sales,Marissa Atkins,2019-01-06,paulsaunders@example.org,(834)244-8304x10545,377 Andrea Parks,Dawnchester,Montana,Saint Vincent and the Grenadines,70927,43092,Inactive,2021-08-24,2
354899,Heather,Mcgee,Female,1967-02-27,Advice worker,Marketing,Dan Hunt,2021-08-21,mario02@example.com,972-823-1464x2020,9667 Boyd Spurs Apt. 434,Stevenmouth,West Virginia,Hong Kong,98386,62069,Active,,4
740419,Heidi,Cruz,Male,1989-01-27,Stage manager,Marketing,David Oconnell,2014-10-13,susan97@example.com,001-367-340-4950x69251,565 Christina Divide Suite 813,Thomasside,Alabama,Sierra Leone,93187,74896,Inactive,2022-10-08,4
963935,Charlotte,Santana,Male,1998-05-16,"Librarian, academic",Operations,Brian Garrett,2022-08-01,kwoodward@example.net,(331)641-3503x9785,01190 Snyder Oval,Port Robert,Massachusetts,China,89204,70867,Inactive,2024-07-21,3
486752,Robert,Wilson,Female,1994-11-10,Heritage manager,Sales,Sue Juarez,2017-12-09,alec81@example.org,8529124076,198 Hodges Light Suite 533,South Jeremy,Delaware,Aruba,58036,147835,Inactive,2021-05-04,4
26350,Valerie,Miller,Female,1988-11-16,"Programmer, systems",HR,Deanna Wright,2024-07-10,rbaker@example.com,427-957-9880,99352 Jones Alley,Benitezstad,Michigan,Georgia,98416,92456,Inactive,2024-07-11,1
300102,Thomas,Vega,Female,1961-08-22,Child psychotherapist,HR,Kristin Stone,2024-04-01,rjohnson@example.org,563-286-1010,3527 Brandon Stream,Rickyton,North Carolina,Martinique,53957,65259,Inactive,2024-07-26,1
403262,Donald,Stephens,Male,1999-06-12,Games developer,Finance,Samuel Price,2015-03-10,tyler23@example.org,+1-518-739-5768x53893,41951 Mckee Point Suite 318,South April,South Carolina,Seychelles,73810,124580,Inactive,2023-11-27,4
491638,Jennifer,Carroll,Female,2006-06-16,"Engineer, electrical",Marketing,Hailey Chandler,2020-11-10,zferguson@example.org,001-985-896-6521x6348,010 Pennington Run Apt. 842,Leblancville,West Virginia,Albania,21074,59191,Active,,3
560437,John,Lane,Female,2001-12-19,Publishing copy,Sales,Alexandra Dominguez,2018-06-29,dennis27@example.org,+1-382-976-0670x62509,1198 Chelsea Islands,Warnerfurt,Tennessee,Montserrat,80382,71129,Active,,2
145214,Jill,Reynolds,Male,1985-11-24,"Librarian, public",Operations,Jonathan Crane,2015-07-04,pottervictoria@example.com,411.312.0272,17419 Whitney Port Apt. 733,Rebeccatown,Rhode Island,Rwanda,44474,110653,Inactive,2020-12-13,2
304754,Samuel,Lopez,Male,1984-10-12,"Pilot, airline",HR,Jonathan Perkins,2021-12-01,lweiss@example.org,242.266.3389x122,70609 Charles Circles,Caldwellbury,Missouri,Bouvet Island (Bouvetoya),21475,70700,Active,,2
574004,Christopher,Garza,Female,2001-09-04,Health service manager,Operations,Desiree Aguilar,2022-03-17,lori52@example.org,001-485-589-7250x67132,090 Daniel Inlet Suite 443,Lake Christopherbury,Iowa,Morocco,44467,113466,Active,,2
725811,Dennis,Beck,Female,1961-05-10,Visual merchandiser,Engineering,David Key,2015-11-23,denise89@example.org,+1-364-559-0300x6799,8060 Reed Circles Apt. 174,Taylorchester,New York,Cocos (Keeling) Islands,28262,79815,Active,,4
565640,Amy,Love,Female,1968-11-03,Quarry manager,Finance,Sandra Bowman,2024-01-07,mprice@example.net,807.434.2180x8931,799 Sanchez Station,Dennistown,Michigan,Isle of Man,53739,105867,Active,,4
235096,Roberta,Cain,Male,1985-08-22,"Production designer, theatre/television/film",Finance,Susan Gomez,2017-09-11,brooksdebra@example.org,361.200.4605,99500 Jackson Groves,Thomasville,Nebraska,United Kingdom,60213,86007,Active,,1
378823,Ashley,Nielsen,Female,1976-07-29,Careers information officer,Finance,Megan Simon,2018-09-10,qgreen@example.com,725-389-1995x9746,5631 Johnson Ford Apt. 888,Emilyshire,New Mexico,Moldova,80674,79708,Active,,4
132532,Russell,Perez,Female,1967-10-13,"Scientist, physiological",Sales,Devin Blankenship,2014-11-14,michelledavis@example.org,+1-802-252-0029x89042,253 Bennett Shoals Apt. 997,Debrachester,California,Hungary,09331,72664,Active,,2
985133,David,Frost,Male,1988-04-06,Educational psychologist,Marketing,Robert Powell,2023-05-03,iadams@example.org,938.744.4611,571 Scott Branch Suite 944,West Sarahfurt,Delaware,Equatorial Guinea,44398,49430,Active,,1
958860,Maria,Hernandez,Male,2006-04-22,Multimedia programmer,Marketing,Lindsey Turner,2024-08-13,melendezphillip@example.org,7073260768,0640 Matthew Track Suite 451,New Natalie,New Mexico,Slovenia,18867,121535,Inactive,2024-09-07,2
651233,Amy,Rodriguez,Female,1988-02-16,Herpetologist,Sales,Thomas Lambert,2023-08-15,laurastewart@example.net,574-685-9133x75993,238 Wayne Creek Suite 946,Mirandachester,Oklahoma,Turks and Caicos Islands,80877,127538,Active,,5
658802,Lisa,Collins,Female,1986-05-11,"Scientist, physiological",Engineering,Thomas Rivera,2024-05-26,okelly@example.org,415.346.3676,606 Christina View,Savannahmouth,South Dakota,Zambia,24514,143289,Inactive,2024-07-25,2
371781,Marcus,Tucker,Female,1979-12-18,Broadcast engineer,Engineering,Claudia Rice,2018-12-09,jennifersanders@example.org,+1-996-901-4471x599,445 Barajas Ridges,Millerton,South Carolina,Uganda,60049,99467,Inactive,2023-04-06,1
295171,Dakota,Mosley,Female,1975-11-05,Air cabin crew,Finance,Melissa Wright,2020-11-07,tiffanywalker@example.org,(476)397-3057,5326 Margaret River Apt. 749,Lake Jeanette,Louisiana,Guatemala,84731,61352,Active,,4
743860,Stephanie,Pope,Male,1982-10-19,Interior and spatial designer,Finance,Michele Williams,2021-10-08,zhayden@example.net,5298620563,97628 Scott Shore Apt. 882,Sancheztown,Washington,Montenegro,53707,138788,Inactive,2023-05-11,2
314361,Brandon,Vasquez,Female,1995-05-16,Senior tax professional/tax inspector,Operations,Karen Jones,2021-10-05,sarahramirez@example.org,612.577.3177x42789,872 Taylor Keys Apt. 406,Marissamouth,Ohio,Algeria,94979,114928,Inactive,2022-03-20,2
448392,Nicole,Alexander,Female,2000-04-07,General practice doctor,Sales,Latoya Callahan,2022-08-16,james40@example.com,+1-332-984-5688x9322,82281 Brown Flats,Ashleyfort,New Jersey,Guinea-Bissau,84118,122836,Active,,2
402647,Scott,Daniels,Female,1993-09-05,Structural engineer,Finance,Matthew Perkins,2023-12-13,hfreeman@example.org,882.631.1967,8335 Gray Path Apt. 822,Smithfurt,Utah,Turks and Caicos Islands,83203,116082,Inactive,2024-06-07,4
509316,Joel,Patel,Female,1970-12-18,Technical sales engineer,Sales,Lawrence Brown,2022-02-21,fieldsjason@example.net,304-763-6320,1214 Jessica Route Apt. 867,North Elizabeth,Kentucky,Saint Lucia,16317,149583,Inactive,2022-10-10,5
675878,Robert,Simon,Female,2004-11-30,Civil Service administrator,Engineering,Amanda Lyons,2023-04-08,pittmanadam@example.net,315.421.8096,201 Paul Islands Suite 309,South Luisberg,New Mexico,Turkmenistan,25211,108117,Active,,1
436436,Heidi,Tran,Female,1987-03-04,"Engineer, biomedical",HR,Felicia Bass,2019-08-06,rojasjeremy@example.org,(956)981-5409x8521,962 Beth Forks,Juliechester,New Mexico,Botswana,71197,79432,Inactive,2020-03-23,4
689620,Scott,Taylor,Female,1975-03-30,Agricultural consultant,Operations,Scott Barber,2021-03-24,qcharles@example.net,7015847669,607 Dustin Vista Apt. 847,Howardberg,Alaska,Seychelles,89048,85494,Inactive,2022-01-04,2
719593,Kenneth,Gibson,Male,1971-06-15,"Scientist, clinical (histocompatibility and immunogenetics)",Sales,Madison Drake,2019-08-23,stephenbrown@example.com,001-258-926-0960x075,2217 Robert Park Suite 481,North Jasmine,California,Iran,27089,130398,Inactive,2021-12-13,5
131495,Molly,Hull,Male,1973-02-09,Press sub,Engineering,Amy Willis,2018-09-29,matthew96@example.com,927.828.7818x414,380 Phillip Track,Brownport,Nebraska,Bangladesh,73532,95814,Inactive,2019-06-28,4
921358,Julia,Ibarra,Female,1963-08-21,"Scientist, physiological",Engineering,Jose Fisher,2019-01-16,hernandezdonna@example.org,(632)928-0297x98013,096 Odonnell Plain,Hughesstad,California,Nigeria,57005,89069,Active,,4
856627,Paul,Ellis,Male,1975-03-09,Early years teacher,Marketing,Kevin Moses,2016-02-26,jesse83@example.net,650.853.0833x601,51188 Natalie Center Apt. 224,East Nicholasport,Illinois,Kiribati,35592,85130,Inactive,2022-11-15,4
457489,Kimberly,Mccall,Male,1997-06-18,Immunologist,Engineering,Amanda Duncan,2016-11-28,grivera@example.com,001-982-277-5947x922,246 Kelly Island,Conleyfurt,Indiana,Ecuador,62698,55715,Active,,5
210600,Luis,Dillon,Male,1996-04-10,"Programmer, applications",Engineering,Robert Brown,2016-07-24,zwilliams@example.net,661.735.2428x169,845 Evans Roads,Andersonview,South Dakota,Tonga,57900,85324,Active,,5
876910,Courtney,West,Male,2003-08-31,Analytical chemist,Engineering,Justin Kaufman,2017-03-19,jameswebb@example.org,(399)868-6506x601,8651 Michael Burgs Apt. 555,Port Melissaton,Utah,Poland,88787,138349,Active,,4
419310,Destiny,Kelly,Female,1991-05-12,Electronics engineer,Operations,Daniel Stuart,2014-12-30,medinajoshua@example.net,980.406.3993,9109 Bates Mission,Port Nancy,Oregon,Bolivia,50754,65943,Active,,5
928372,Daniel,Rivera,Female,1995-09-07,Architectural technologist,Engineering,Joseph Olson,2016-06-04,james70@example.org,+1-735-787-1702x005,187 Rebecca Centers,Sarahshire,Rhode Island,Seychelles,35039,58943,Active,,2
372538,Michael,Baker,Male,2002-09-02,"Engineer, chemical",Finance,Chelsea Parks,2018-04-12,deannamiller@example.org,+1-443-402-5833x03613,9047 Evans Shoal Apt. 098,North Marymouth,South Dakota,Saint Helena,73413,41748,Inactive,2021-07-08,4
503829,Allison,Morgan,Male,1978-06-12,"Engineer, aeronautical",Operations,John Gregory,2022-07-09,jeffery01@example.net,580-933-6136,60503 Susan Landing Apt. 163,Hawkinsport,Minnesota,Pitcairn Islands,59613,121943,Active,,4
851821,Molly,Bell,Male,1959-07-26,Financial risk analyst,Finance,Ebony Martinez,2022-01-22,jacksonmary@example.org,(269)492-7287,400 Rivera Vista,North Kimberlyshire,Kansas,Netherlands,83126,132122,Inactive,2024-07-02,1
816130,Krystal,Gutierrez,Female,1990-07-13,"Surveyor, hydrographic",Sales,Samantha Welch,2019-05-14,catherine81@example.com,630-432-9284,38433 Clarence Gardens,Port Benjamin,Arkansas,Oman,07095,77921,Active,,5
346920,Nicholas,Lee,Male,1999-04-08,"Engineer, civil (contracting)",Operations,Aaron Morgan,2023-04-06,bmay@example.org,8755200255,606 Jeffrey Route,West Johnfort,Maine,Gabon,30779,104676,Active,,1
367604,Jeremy,Bell,Female,1967-09-07,Ranger/warden,Marketing,Joel Johnson,2024-09-03,oreyes@example.net,(652)373-9767,142 Jerry Parks,Kimberlyport,California,South Africa,41044,72533,Active,,3
30429,Craig,Lawrence,Female,2006-04-02,"Surveyor, mining",Finance,Evan Salazar,2018-10-17,jennifermurray@example.net,001-742-884-0888,028 Hernandez Drive,North Makaylaland,Montana,Ethiopia,73143,131748,Inactive,2021-12-02,1
369050,Ashley,Sullivan,Female,1960-11-03,Emergency planning/management officer,HR,Sarah Holmes,2014-12-12,christinaluna@example.net,+1-888-288-4235x94021,135 Harris Station Suite 224,Ryanburgh,Nevada,Grenada,48184,93942,Active,,3
697839,Travis,Hayes,Male,1981-09-11,Local government officer,Engineering,Theresa Anderson,2019-06-20,stanley92@example.com,5597944617,0684 Jimenez Springs,South Jenniferfort,Maryland,Albania,80284,137046,Active,,2
404350,Anthony,Reid,Female,2002-02-02,Audiological scientist,Engineering,Jessica Gaines,2015-10-19,johnsonsherri@example.net,2232258699,8489 Hughes Village,Joseland,Idaho,Falkland Islands (Malvinas),94411,62872,Active,,5
431143,Vickie,Brown,Male,1975-09-07,"Surveyor, commercial/residential",HR,Kristen Wilson,2017-05-22,madeline18@example.com,(678)823-9675x67659,8785 Lawrence Mills,Port Rebekahhaven,South Carolina,United Kingdom,63604,131134,Active,,3
750603,April,Wilson,Female,1959-12-04,Police officer,HR,Jeff Soto,2022-06-13,stephanie26@example.com,001-632-268-1361x5936,620 Stacey Plain Apt. 074,Jenniferchester,Idaho,Saint Vincent and the Grenadines,37025,51678,Active,,2
293286,Matthew,Mccall,Male,1967-06-22,Film/video editor,Operations,Lori Mitchell,2016-02-14,gary58@example.org,845-414-3438x25008,1034 Michael Hollow,Lake Veronica,Illinois,Finland,76504,77142,Active,,5
258909,Michael,Hensley,Male,1988-10-21,"Biochemist, clinical",Marketing,Alex Olson,2015-12-16,caroline76@example.com,(636)491-7032,41779 Kathryn Summit,Lake Danielton,Arizona,Haiti,21813,77725,Inactive,2022-08-25,5
13982,Christine,Davis,Female,1966-12-03,Quarry manager,HR,Mary Hart,2023-11-06,rebecca27@example.org,+1-994-831-5211x9971,6156 Roberto Plains,Nelsonfurt,South Dakota,Papua New Guinea,44813,124832,Active,,3
796263,Mario,Andrews,Male,1986-11-29,"Designer, jewellery",Sales,Michael Hughes,2022-12-29,cassandra81@example.net,311.436.3543x1331,064 Collins Pines Apt. 990,Melindafort,Rhode Island,Rwanda,12223,42372,Active,,1
766926,Jason,Poole,Male,1986-03-25,Building services engineer,Sales,Matthew Smith,2022-07-26,xgonzales@example.com,240-893-0577x614,0054 Angela Forge,Vanessaview,Arizona,Svalbard & Jan Mayen Islands,73572,106005,Inactive,2024-06-13,1
322142,Joseph,Roberts,Male,1975-04-07,Secretary/administrator,Sales,Mary Stewart,2017-10-09,kimberlybell@example.org,(237)633-8061x7799,100 Lewis Alley,Sherrystad,Alaska,Kyrgyz Republic,53308,56308,Inactive,2023-06-25,1
275612,Xavier,Hunter,Male,2003-08-11,Politician's assistant,Sales,Brian Ayers,2018-10-20,angelamarsh@example.org,+1-320-809-1149x892,98947 Christina Villages Apt. 646,Lake Whitneyville,Alabama,New Zealand,56516,44654,Active,,2
545076,Jessica,Gillespie,Male,2005-03-15,"Engineer, manufacturing systems",Sales,Crystal Martin,2018-10-09,jason55@example.net,427.205.9250x1887,657 Sullivan Stream Suite 887,East Melissahaven,South Dakota,Equatorial Guinea,66383,67643,Inactive,2018-10-13,2
960708,Benjamin,Warner,Male,1967-07-18,Waste management officer,Finance,Ronald Elliott,2021-02-02,scott89@example.org,(670)261-9750x0381,88015 Chad Avenue Apt. 583,Ellenport,Vermont,Mauritius,42550,125545,Inactive,2022-06-30,2
344317,Raymond,Hill,Male,1988-09-26,"Scientist, research (life sciences)",Finance,Jeffery Benjamin,2022-05-16,xjohnson@example.net,001-432-657-9816x9535,360 Wolf Ferry Suite 990,Joycetown,California,Nicaragua,32193,115150,Inactive,2024-07-15,5
83568,Jasmine,Hicks,Female,1974-09-28,Electronics engineer,Finance,Lisa Parker,2020-11-07,ojoseph@example.com,+1-525-495-1228x6952,62868 Taylor Springs,North Jadebury,Michigan,Nepal,04756,50012,Active,,2
768288,Lisa,Bell,Female,1960-03-30,Industrial buyer,Finance,Lauren Miller,2019-02-09,edgarcampos@example.org,(959)558-8855,742 Smith Knolls,Bradleyfurt,Hawaii,Senegal,49615,143864,Active,,3
795915,Erica,Hubbard,Male,1980-04-04,"Engineer, water",Sales,Lori Valentine,2020-02-11,hguzman@example.com,(507)903-6798,3015 Thomas Orchard,South Justin,Ohio,Somalia,12693,56111,Inactive,2024-04-26,3
559862,Bethany,Smith,Male,1997-10-14,Chiropractor,Sales,Melinda Roberts,2024-05-17,brownsydney@example.com,587-982-5731x30220,540 Bowman Flats,Kimberlytown,Connecticut,Israel,36917,144258,Inactive,2024-07-26,5
696577,Bruce,Page,Male,2001-03-08,Estate manager/land agent,HR,Victor Oliver,2021-03-02,william51@example.org,(514)465-4819,61525 Christopher Valleys,South Timothyhaven,Virginia,Kenya,74438,81117,Active,,3
488719,Danielle,Johnson,Female,1971-03-06,Counselling psychologist,Finance,Lisa Stark,2015-12-27,vcervantes@example.net,574-889-0923,447 Steven Stream,South Ryanstad,New York,Nicaragua,50329,82101,Active,,4
215681,Becky,Mccormick,Male,1963-07-01,Chief of Staff,HR,Jessica Nguyen,2023-04-05,donaldvelasquez@example.net,001-398-870-1624x445,37034 Marcia Skyway Suite 978,Jeffreymouth,Virginia,Aruba,18704,121976,Inactive,2023-10-10,3
590540,John,Obrien,Male,1996-12-22,Chiropractor,Operations,Joy Gomez,2020-01-20,samantha06@example.org,2959279586,0933 Kristina Brooks,North Lisa,Wyoming,Mexico,24840,144599,Active,,1
336823,Jason,Patrick,Female,1981-08-11,"Designer, television/film set",Sales,Daniel Wright,2022-08-30,madeline75@example.org,326.361.0382,05025 Jones Causeway Suite 294,Port Kristina,Nebraska,French Guiana,84766,120318,Inactive,2022-09-11,4
